what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1499655773732
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1499655773733
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1499655773741
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1499655773742
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1499655773753
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1499655773754
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1499655773754
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1499655773755
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1499655773755
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1499655773765
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1499655773765
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1499655773775
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1499655773776
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1499655773776
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1499655773776
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1499655773786
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1499655773787
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1499655773787
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1499655773787
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1499655773788
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1499655773800
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1499655773801
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1499655773801
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1499655773813
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1499655773814
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1499655773814
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1499655773815
os,sysinfo,,,"win32",1499655773817
arch,sysinfo,,,"x86",1499655773817
ws,sysinfo,,,"win32",1499655773817
locale,sysinfo,,,"zh_CN",1499655773817
processors,sysinfo,,,"4",1499655773817
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1499655773817
java.runtime.version,sysinfo,,,"1.8.0_101-b13",1499655773817
java.specification.name,sysinfo,,,"Java Platform API Specification",1499655773817
java.specification.vendor,sysinfo,,,"Oracle Corporation",1499655773817
java.specification.version,sysinfo,,,"1.8",1499655773817
java.vendor,sysinfo,,,"Oracle Corporation",1499655773817
java.version,sysinfo,,,"1.8.0_101",1499655773817
java.vm.info,sysinfo,,,"mixed mode",1499655773817
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1499655773817
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1499655773817
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1499655773817
java.vm.specification.version,sysinfo,,,"1.8",1499655773817
java.vm.vendor,sysinfo,,,"Oracle Corporation",1499655773817
java.vm.version,sysinfo,,,"25.101-b13",1499655773817
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1499655773833
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499655781556
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499655781575
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1499655781612
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1499655785978
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1499655786049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499655787483
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1499655815218
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1499655816351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499655816372
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1499655816423
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1499655816547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499655821140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499655827226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499655835611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499655870082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499655875731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499655882648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499655889974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499655890097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499655890174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499655895491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499655925452
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656285975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656286979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656842904
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1499656847926
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1499656847945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656850780
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656855166
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1499656855236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499656857206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656865997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656866117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656870756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656885239
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1499656885292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656889545
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1499656892380
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1499656892410
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1499656892535
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1499656892545
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1499656892612
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1499656892985
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1499656893531
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1499656893559
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1499656927063
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1499656927540
started,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1499656927648
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1499656927937
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1499656927950
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1499656928382
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1499656928599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656928664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1499656928713
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1499656929610
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1499656929789
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1499656930779
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1499656933493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656935055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656949276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1499656949291
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656951236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499656955806
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499656956313
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1499656957050
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1499656958354
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1499656958434
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1499656958573
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1499656958681
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1499656958704
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1499656958707
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1499656958747
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1499656958750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499657024834
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499657026724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657031154
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499657054278
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1499657068643
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1499657069120
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1499657069173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657069825
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499657070364
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1499657070620
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1499657070735
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499657070936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657072356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657082918
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499657084613
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1499657085145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657090718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657090865
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1499657121452
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499657122364
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657135845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657149704
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1499657149826
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1499657152371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499657153023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657172845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657202648
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499657203515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657206473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499657207681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657223683
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499657223776
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499657223852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657227089
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657232223
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1499657240228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1499657240333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1499657250362
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657260480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657264009
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657275691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657276725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657288532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657288705
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1499657288950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499657297925
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499657298808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1499657299380
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499657304745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657306214
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1499657313236
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1499657313276
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657342855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1499657342873
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499657343863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657349317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657352702
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1499657372297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499657372714
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499657383116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657392844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657398208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499657401347
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1499657406276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499657406688
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499657440206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657444332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657444455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657447981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657463792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657500886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657505007
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1499657507477
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1499657507720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657565876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657656576
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499657658365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499657768064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657769214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657833856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499657836953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499657843595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499657852509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657919975
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1499657921850
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1499657921857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657941338
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1499657941348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499657975021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499658042576
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1499658048044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499658056964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499658058768
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1499658061979
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499658062509
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleBlockSelectionMode",1499658065331
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleBlockSelectionMode",1499658069804
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleBlockSelectionMode",1499658070521
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleBlockSelectionMode",1499658078979
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499658081751
